video_id,scene_start,Scene_end,image,ground_truth,ocr,cer,wer,accuracy,order_agnostic_accuray,processing_time
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,35,36.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-35.0-36.0-35.5/img-eec8eedf-8844-4bc1-a523-970c540d960c.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.004056795131845,0.049382716049382006,99.59432048681542,100.0,1.340884923934936
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,36,37.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-36.0-37.0-36.5/img-7e0a8804-59e7-49ec-9b47-91652ce0f0d2.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.004056795131845,0.049382716049382006,99.59432048681542,100.0,1.316806077957153
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,37,38.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-37.0-38.0-37.5/img-c1dd8d09-3100-45cd-b701-0cf7e28ddf2a.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.004056795131845,0.049382716049382006,99.59432048681542,100.0,1.318898200988769
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,38,39.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-38.0-39.0-38.5/img-e2c9976d-a6e8-4db9-98ec-f71c25d4eef9.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.305204629898071
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,39,40.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-39.0-40.0-39.5/img-9e18d90e-a927-4c4f-8a91-5b9a25609d72.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.324970960617065
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,40,41.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-40.0-41.0-40.5/img-8b1ecdcc-d9a1-477c-8dc8-e75f55a5a846.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.62244439125061
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,41,42.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-41.0-42.0-41.5/img-ae5e6763-3a99-426d-8055-763282a7c9ee.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.396067142486572
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,42,43.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-42.0-43.0-42.5/img-4090d7bc-6e05-4434-a4cd-11080cf2c27b.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist., 1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.002028397565922,0.024691358024691003,99.79716024340772,100.0,1.376579761505127
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,43,44.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-43.0-44.0-43.5/img-d5d77198-649d-4689-8306-3600a7d8143b.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.482303142547607
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,44,45.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-44.0-45.0-44.5/img-8a6c6344-f124-43e2-a302-35708f6fb446.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.316668033599853
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,45,46.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-45.0-46.0-45.5/img-5de84b17-3419-40dc-87b2-fde80d68266e.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.327224731445312
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,46,47.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-46.0-47.0-46.5/img-a8253693-c9a8-49fb-a3b2-cb49c00544f1.png'],"693 S.W.2d 31 City of Austin v. Davis Tex.App. 3 Dist.,1985. Court of Appeals of Texas.Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.","693 S.W.2d 31 City of Austin v. Davis Tex. App. 3 Dist., 1985. Court of Appeals of Texas. Austin. CITY OF AUSTIN, Appellant, v. Kenneth Richard DAVIS, III, b/n/f Kenneth Richard Davis, Sr., et al., Appellees. No. 14246. June 5, 1985. Rehearing Denied June 26, 1985. Father disclaimed interest in action for wrongful death of his son and brought action against city hospital for his own mental distress and physical injuries sustained as bystander to finding of his son's body at base of airshaft.",0.006085192697768,0.074074074074074,99.39148073022312,100.0,1.420156240463256
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,47,48.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-47.0-48.0-47.5/img-2acc5590-ddfa-4815-83c1-1fa042f99514.png'],,,1.0,1.0,0.0,0.0,0.7978017330169671
m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32,48,48.8,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c270-bbfb-7dd2-aaec-62d909b97b32/frames/frm-scn-tt1sff1-48.0-48.8-48.4/img-03705e53-773d-4ceb-9d7e-ddb223a3f1b5.png'],,,1.0,1.0,0.0,0.0,0.7592923641204831
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,0,1.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-0.0-1.0-0.5/img-5a425c08-6a8f-4ac0-8544-8c9aad00985b.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.018735362997658,0.041666666666666005,98.12646370023418,98.12646370023418,1.7938470840454102
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,1,2.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-1.0-2.0-1.5/img-71e2d633-68f9-4dba-9ba0-2a9012cc0a56.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>",0.004683840749414,0.020833333333333003,99.53161592505855,99.53161592505855,1.75108003616333
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,2,3.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-2.0-3.0-2.5/img-b245d01d-2936-4b19-b1e7-0b8b077c37cc.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</ < /div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.023419203747072,0.08333333333333301,97.65807962529274,98.12646370023418,1.847239017486572
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,3,4.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-3.0-4.0-3.5/img-1ea7bb17-0e97-4946-9191-3450cad670d3.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</ </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.021077283372365002,0.041666666666666005,97.89227166276346,97.89227166276346,1.785698413848877
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,4,5.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-4.0-5.0-4.5/img-501b66ab-1b1d-439b-87ff-d1fdd7b982c2.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React</h1> </div> </body> </html>",0.002341920374707,0.041666666666666005,99.76580796252928,99.76580796252928,1.722234725952148
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,5,6.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-5.0-6.0-5.5/img-794472e9-0892-4cd8-a396-298fb2f22aad.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.018735362997658,0.041666666666666005,98.12646370023418,98.12646370023418,1.773390054702758
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,6,7.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-6.0-7.0-6.5/img-b265d41a-1a52-4d85-a004-68a88d38d33a.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.014051522248243001,0.020833333333333003,98.59484777517564,98.59484777517564,1.707785844802856
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,7,8.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-7.0-8.0-7.5/img-e55776a1-c4bb-4b0e-94ec-a99d2e0308d3.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.014051522248243001,0.020833333333333003,98.59484777517564,98.59484777517564,1.796068668365478
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,8,9.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-8.0-9.0-8.5/img-e872890c-a9ee-483a-9535-73d72a1dda2c.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.014051522248243001,0.020833333333333003,98.59484777517564,98.59484777517564,1.823526859283447
m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670,9,10.0,['https://storage.videodb.io/media/u-0e58db00-6548-4d3c-b8c1-4ddddc072787/m-z-0194c272-dd5c-7a62-8d86-a47e3c4e4670/frames/frm-scn-tt1sff1-9.0-10.0-9.5/img-2dcf37f8-4648-46ea-9f9a-3a420fd1b83f.png'],"function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </h1> </div> </body> </html>","function BlogPost({ post }) { return ( <div> <title>{post.title}</title> <meta name=""author"" content={post.author} /> <meta property=""og:image"" content={post.image} /> <h1>{post.title}</h1> </div> ) } <html> <head> <title>What's new in React 19</title> <meta name=""author"" content=""Lydia Hallie"" /> <meta name=""og:image"" content=""https://.../img.png"" /> </head> <body> <div> <h1>What's new in React </div> </body> </html>",0.014051522248243001,0.020833333333333003,98.59484777517564,98.59484777517564,1.903775930404663
